0.9811111111111112, 0.9375, 1.0
0.9938888888888889, 0.9635, 1.0
0.9772222222222222, 0.9265, 1.0
0.9733333333333334, 0.8985, 1.0
0.9861111111111112, 0.941, 1.0
0.9827777777777778, 0.934, 1.0
0.9794444444444445, 0.9295, 1.0
0.99, 0.9625, 1.0
0.9644444444444444, 0.883, 1.0
0.9988888888888889, 0.975, 1.0
0.945, 0.813, 1.0
0.9844444444444445, 0.939, 1.0
0.98, 0.921, 1.0
0.9961111111111111, 0.9635, 1.0
0.9938888888888889, 0.9505, 1.0
0.9816666666666667, 0.907, 1.0
0.9555555555555556, 0.8535, 1.0
0.9983333333333333, 0.961, 1.0
0.9983333333333333, 0.973, 1.0
0.9561111111111111, 0.869, 1.0
