0.9933333333333333, 0.7935, 1.0
0.9922222222222222, 0.7915, 0.99
0.99, 0.7565, 1.0
0.8683333333333333, 0.57, 1.0
0.9377777777777778, 0.663, 1.0
0.9316666666666666, 0.697, 1.0
0.955, 0.725, 0.985
0.9966666666666667, 0.761, 1.0
0.995, 0.7505, 0.99
0.9894444444444445, 0.764, 0.995
0.9783333333333334, 0.7815, 1.0
0.9666666666666667, 0.728, 1.0
0.9538888888888889, 0.7075, 1.0
0.9172222222222223, 0.664, 1.0
0.98, 0.743, 0.99
0.9788888888888889, 0.7675, 0.995
0.9888888888888889, 0.753, 1.0
0.9033333333333333, 0.636, 0.99
0.9816666666666667, 0.765, 0.995
0.9733333333333334, 0.7445, 0.99
